"presetFieldsKey","r","type","labelEn","labelTransl","icon","universal","keys","optionskey","valueEn","valueTransl","placeholderEn","placeholderTransl","endRec"
"trail_visibility",4,"combo"," "," "," "," "," ","bad","Bad: no markers, path sometimes invisible/pathless","Cattiva: tracciato visibile a stento"," "," ","last"
"trail_visibility",5,"combo"," "," "," "," "," ","horrible","Horrible: often pathless, some orientation skills required","Orribile:  spesso non tracciato"," "," ","last"
"trail_visibility",6,"combo"," "," "," "," "," ","no","No: pathless, excellent orientation skills required","Nessuna:  perlopiù non tracciato"," "," ","last"
"trees",1,"combo","Trees","Alberi"," "," ","trees"," "," "," "," "," ","last"
"tunnel",1,"combo","Tunnel","Tunnel"," "," ","tunnel"," "," "," "," "," ","last"
"vending",1,"combo","Type of Goods","Beni venduti"," "," ","vending"," "," "," "," "," ","last"
"water",1,"combo","Type","Tipo"," "," ","water"," "," "," "," "," ","last"
"waterway",1,"typeCombo","Type","Tipo"," "," ","waterway"," "," "," "," "," ","last"
"website",1,"url","Website","Sito web","website",true,"website"," "," "," ","http://example.com/","http://example.com/","last"
"wetland",1,"combo","Type","Tipo"," "," ","wetland"," "," "," "," "," ","last"
"wheelchair",1,"radio","Wheelchair Access","Accesso in carrozzina","wheelchair",true,"wheelchair"," "," "," "," "," ","last"
"width",1,"number","Width (Meters)","Larghezza (Metri)"," "," ","width"," "," "," "," "," ","last"
"wikipedia",1,"wikipedia","Wikipedia","Wikipedia","wikipedia",true,"wikipedia"," "," "," "," "," ","last"
