"presetFieldsKey","r","type","labelEn","labelTransl","icon","universal","keys","optionskey","valueEn","valueTransl","placeholderEn","placeholderTransl","endRec"
"trees",1,"combo","Trees","Árvores"," "," ","trees"," "," "," "," "," ","last"
"tunnel",1,"combo","Tunnel","Túnel"," "," ","tunnel"," "," "," "," "," ","last"
"vending",1,"combo","Type of Goods","Tipo de Produtos"," "," ","vending"," "," "," "," "," ","last"
"water",1,"combo","Type","Tipo"," "," ","water"," "," "," "," "," ","last"
"waterway",1,"typeCombo","Type","Tipo"," "," ","waterway"," "," "," "," "," ","last"
"website",1,"url","Website","Sítio Eletrónico","website",true,"website"," "," "," ","http://example.com/","http://www.exemplo.org/","last"
"wetland",1,"combo","Type","Tipo"," "," ","wetland"," "," "," "," "," ","last"
"wheelchair",1,"radio","Wheelchair Access","Acesso com cadeira de rodas","wheelchair",true,"wheelchair"," "," "," "," "," ","last"
"width",1,"number","Width (Meters)","Largura (metros)"," "," ","width"," "," "," "," "," ","last"
"wikipedia",1,"wikipedia","Wikipedia","Wikipédia","wikipedia",true,"wikipedia"," "," "," "," "," ","last"
"wood",1,"combo","Type","Tipo"," "," ","wood"," "," "," "," "," ","last"
