"presetKey","presetKey0","presetKey1","presetKey2","keyName","nameEn","nameTransl","nameTranslLength","nameTranslWarnings","duplicateTranslation","notTranslatedName","termsEn","termsTransl","termsTranslLength","termsTranslWarnings","icon","suggestion","fields","searchable","matchScore","tags0","tags1","tags2","tags3","tags4","tagsLength","addTags0","addTags1","addTags2","addTags3","addTags4","addTagsLength","removeTags0","removeTags1","removeTags2","removeTags3","removeTags4","removeTagsLength","geometryArea","geometryLine","geometryPoint","geometryVertex","geometryRelation","endRec"
"landuse/farmland","landuse","farmland"," ","Farmland","Farmland"," ",0," "," ","notTranslated",""," ",0," ","farm"," ","crop"," "," ","landuse=farmland"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/farmyard","landuse","farmyard"," ","Farmyard","Farmyard","农庄",2," "," "," ",""," ",0," ","farm"," ","crop"," "," ","landuse=farmyard"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/forest","landuse","forest"," ","Forest","Forest","森林",2," "," "," ","tree"," ",0," ","park2"," ","leaf_type,leaf_cycle"," "," ","landuse=forest"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/garages","landuse","garages"," ","Garages","Garages"," ",0," "," ","notTranslated",""," ",0," "," "," "," "," "," ","landuse=garages"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/grass","landuse","grass"," ","Grass","Grass","草地",2," "," "," ",""," ",0," "," "," "," "," "," ","landuse=grass"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/industrial","landuse","industrial"," ","Industrial Area","Industrial Area"," ",0," "," ","notTranslated",""," ",0," ","industrial"," "," "," "," ","landuse=industrial"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/landfill","landuse","landfill"," ","Landfill","Landfill"," ",0," "," ","notTranslated","dump"," ",0," "," "," "," "," "," ","landuse=landfill"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/meadow","landuse","meadow"," ","Meadow","Meadow","牧场",2," "," "," ",""," ",0," "," "," "," "," "," ","landuse=meadow"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/military","landuse","military"," ","Military Area","Military Area"," ",0," "," ","notTranslated",""," ",0," "," "," "," "," "," ","landuse=military"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/orchard","landuse","orchard"," ","Orchard","Orchard","果园",2," "," "," ",""," ",0," ","park2"," ","trees"," "," ","landuse=orchard"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/quarry","landuse","quarry"," ","Quarry","Quarry","矿场",2," "," "," ",""," ",0," "," "," "," "," "," ","landuse=quarry"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/residential","landuse","residential"," ","Residential Area","Residential Area"," ",0," "," ","notTranslated",""," ",0," ","building"," "," "," "," ","landuse=residential"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/retail","landuse","retail"," ","Retail Area","Retail Area"," ",0," "," ","notTranslated",""," ",0," ","shop"," "," "," "," ","landuse=retail"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"landuse/vineyard","landuse","vineyard"," ","Vineyard","Vineyard","酒庄",2," "," "," ",""," ",0," "," "," "," "," "," ","landuse=vineyard"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," "," "," "," ","last"
"leisure","leisure"," "," ","Leisure","Leisure","休闲场所",4," "," "," ",""," ",0," "," "," ","leisure"," "," ","leisure=*"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"leisure/common","leisure","common"," ","Common","Common"," ",0," "," ","notTranslated","open space"," ",0," "," "," "," "," "," ","leisure=common"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/dog_park","leisure","dog_park"," ","Dog Park","Dog Park"," ",0," "," ","notTranslated",""," ",0," ","dog-park"," "," "," "," ","leisure=dog_park"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/firepit","leisure","firepit"," ","Firepit","Firepit"," ",0," "," ","notTranslated","fireplace,campfire"," ",0," "," "," "," "," "," ","leisure=firepit"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/garden","leisure","garden"," ","Garden","Garden","花园",2," "," "," ",""," ",0," ","garden"," "," "," "," ","leisure=garden"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"leisure/golf_course","leisure","golf_course"," ","Golf Course","Golf Course","高尔夫球场",5," "," "," ","links"," ",0," ","golf"," ","operator,address,opening_hours"," "," ","leisure=golf_course"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/ice_rink","leisure","ice_rink"," ","Ice Rink","Ice Rink"," ",0," "," ","notTranslated","hockey,skating,curling"," ",0," ","pitch"," ","seasonal,sport_ice,operator,address,building_area,opening_hours"," "," ","leisure=ice_rink"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/marina","leisure","marina"," ","Marina","Marina","码头",2," ","duplicate"," ","boat"," ",0," ","harbor"," "," "," "," ","leisure=marina"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"leisure/nature_reserve","leisure","nature_reserve"," ","Nature Reserve","Nature Reserve"," ",0," "," ","notTranslated","protected,wildlife"," ",0," ","park"," "," "," "," ","leisure=nature_reserve"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/park","leisure","park"," ","Park","Park","公园",2," "," "," ","esplanade,estate,forest,garden,grass,green,grounds,lawn,lot,meadow,parkland,place,playground,plaza,pleasure garden,recreation area,square,tract,village green,woodland"," ",0," ","park"," "," "," "," ","leisure=park"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/picnic_table","leisure","picnic_table"," ","Picnic Table","Picnic Table"," ",0," "," ","notTranslated","bench"," ",0," "," "," "," "," "," ","leisure=picnic_table"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," ","point"," "," ","last"
"leisure/pitch","leisure","pitch"," ","Sport Pitch","Sport Pitch","运动场所",4," "," "," ","field"," ",0," ","pitch"," ","sport,surface,lit"," "," ","leisure=pitch"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/pitch/american_football","leisure","pitch","american_football","American Football Field","American Football Field","美式足球场",5," "," "," ",""," ",0," ","america-football"," ","surface,lit"," "," ","leisure=pitch","sport=american_football"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/pitch/baseball","leisure","pitch","baseball","Baseball Diamond","Baseball Diamond","棒球场",3," "," "," ",""," ",0," ","baseball"," ","lit"," "," ","leisure=pitch","sport=baseball"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/pitch/basketball","leisure","pitch","basketball","Basketball Court","Basketball Court","篮球场",3," "," "," ",""," ",0," ","basketball"," ","surface,hoops,lit"," "," ","leisure=pitch","sport=basketball"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/pitch/skateboard","leisure","pitch","skateboard","Skate Park","Skate Park"," ",0," "," ","notTranslated",""," ",0," ","pitch"," ","surface,lit"," "," ","leisure=pitch","sport=skateboard"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/pitch/soccer","leisure","pitch","soccer","Soccer Field","Soccer Field","足球场",3," "," "," ",""," ",0," ","soccer"," ","surface,lit"," "," ","leisure=pitch","sport=soccer"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/pitch/tennis","leisure","pitch","tennis","Tennis Court","Tennis Court","网球场",3," "," "," ",""," ",0," ","tennis"," ","surface,lit"," "," ","leisure=pitch","sport=tennis"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/pitch/volleyball","leisure","pitch","volleyball","Volleyball Court","Volleyball Court","排球场",3," "," "," ",""," ",0," ","pitch"," ","surface,lit"," "," ","leisure=pitch","sport=volleyball"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/playground","leisure","playground"," ","Playground","Playground","游乐场",3," "," "," ","jungle gym,play area"," ",0," ","playground"," "," "," "," ","leisure=playground"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/running_track","leisure","running_track"," ","Running Track","Running Track"," ",0," "," ","notTranslated",""," ",0," ","pitch"," ","surface,sport_racing,lit,width,lanes"," "," ","leisure=track","sport=running"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0," ","line","point"," "," ","last"
"leisure/slipway","leisure","slipway"," ","Slipway","Slipway","船架滑道",4," "," "," ","boat launch,boat ramp"," ",0," "," "," "," "," "," ","leisure=slipway"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line","point"," "," ","last"
"leisure/sports_center","leisure","sports_center"," ","Sports Center / Gym","Sports Center / Gym"," ",0," "," ","notTranslated","gym"," ",0," ","pitch"," ","sport,address,building_area,opening_hours"," "," ","leisure=sports_centre"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/stadium","leisure","stadium"," ","Stadium","Stadium","体育场",3," "," "," ",""," ",0," ","pitch"," ","sport,address"," "," ","leisure=stadium"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"leisure/swimming_pool","leisure","swimming_pool"," ","Swimming Pool","Swimming Pool","游泳池",3," "," "," ",""," ",0," ","swimming"," ","access_simple,operator,address"," "," ","leisure=swimming_pool"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"leisure/track","leisure","track"," ","Racetrack (non-Motorsport)","Racetrack (non-Motorsport)"," ",0," "," ","notTranslated",""," ",0," ","highway-road"," ","surface,sport_racing,lit,width,lanes"," "," ","leisure=track"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line","point"," "," ","last"
"line","line"," "," ","Line","Line","线",1," "," "," ",""," ",0," "," "," "," "," ",0.1," "," "," "," "," ",0," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"man_made","man_made"," "," ","Man Made","Man Made","人造物",3," "," "," ",""," ",0," "," "," ","man_made"," "," ","man_made=*"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area","line","point","vertex"," ","last"
"man_made/breakwater","man_made","breakwater"," ","Breakwater","Breakwater","防波堤",3," "," "," ",""," ",0," "," "," "," "," "," ","man_made=breakwater"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area","line"," "," "," ","last"
"man_made/cutline","man_made","cutline"," ","Cut line","Cut line","山林分界线",5," "," "," ",""," ",0," "," "," "," "," "," ","man_made=cutline"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"man_made/embankment","man_made","embankment"," ","Embankment","Embankment"," ",0," "," ","notTranslated",""," ",0," "," "," "," ",false," ","man_made=embankment"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"man_made/flagpole","man_made","flagpole"," ","Flagpole","Flagpole"," ",0," "," ","notTranslated",""," ",0," ","embassy"," "," "," "," ","man_made=flagpole"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," ","point"," "," ","last"
"man_made/lighthouse","man_made","lighthouse"," ","Lighthouse","Lighthouse","灯塔",2," "," "," ",""," ",0," ","lighthouse"," "," "," "," ","man_made=lighthouse"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"man_made/observation","man_made","observation"," ","Observation Tower","Observation Tower"," ",0," "," ","notTranslated","lookout tower,fire tower"," ",0," "," "," "," "," "," ","man_made=tower","tower:type=observation"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"man_made/pier","man_made","pier"," ","Pier","Pier","码头",2," ","duplicate"," ",""," ",0," "," "," "," "," "," ","man_made=pier"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area","line"," "," "," ","last"
"man_made/pipeline","man_made","pipeline"," ","Pipeline","Pipeline","管道",2," "," "," ",""," ",0," ","pipeline"," ","location,operator"," "," ","man_made=pipeline"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"man_made/survey_point","man_made","survey_point"," ","Survey Point","Survey Point","测量点",3," "," "," ",""," ",0," ","monument"," ","ref"," "," ","man_made=survey_point"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," ","point","vertex"," ","last"
"man_made/tower","man_made","tower"," ","Tower","Tower","塔",1," "," "," ",""," ",0," "," "," ","towertype"," "," ","man_made=tower"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"man_made/wastewater_plant","man_made","wastewater_plant"," ","Wastewater Plant","Wastewater Plant","废水处理厂",5," "," "," ","sewage*,water treatment plant,reclamation plant"," ",0," ","water"," ","operator,address"," "," ","man_made=wastewater_plant"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"man_made/water_tower","man_made","water_tower"," ","Water Tower","Water Tower","水塔",2," "," "," ",""," ",0," ","water"," ","operator"," "," ","man_made=water_tower"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"man_made/water_well","man_made","water_well"," ","Water Well","Water Well"," ",0," "," ","notTranslated",""," ",0," "," "," ","operator"," "," ","man_made=water_well"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"man_made/water_works","man_made","water_works"," ","Water Works","Water Works","水务设施",4," "," "," ",""," ",0," ","water"," ","operator,address"," "," ","man_made=water_works"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"military/airfield","military","airfield"," ","Airfield","Airfield"," ",0," "," ","notTranslated",""," ",0," ","airfield"," "," "," "," ","military=airfield"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"military/barracks","military","barracks"," ","Barracks","Barracks"," ",0," "," ","notTranslated",""," ",0," "," "," "," "," "," ","military=barracks"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"military/bunker","military","bunker"," ","Bunker","Bunker"," ",0," "," ","notTranslated",""," ",0," "," "," "," "," "," ","military=bunker"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"military/range","military","range"," ","Military Range","Military Range"," ",0," "," ","notTranslated",""," ",0," "," "," "," "," "," ","military=range"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"natural","natural"," "," ","Natural","Natural","自然物件",4," "," "," ",""," ",0," "," "," ","natural"," "," ","natural=*"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"natural/bay","natural","bay"," ","Bay","Bay","海湾",2," "," "," ",""," ",0," "," "," "," "," "," ","natural=bay"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"natural/beach","natural","beach"," ","Beach","Beach","海滩",2," "," "," ",""," ",0," "," "," ","surface"," "," ","natural=beach"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
